,price_perc-2w,price_perc-4w,price_perc-6w,price_perc-8w,production_tons-1m_sum,production_tons-12m_sum,production_tons-3m_sum,production_tons-6m_sum,production_tons-9m_sum,tmin,tmax,tmed,prec,racha,prec-4w_sum,prec-13w_sum,prec-26w_sum,prec-52w_sum,tmed-4w_mean,freeze_damage,week_nr,increase
861,0.044289675257050944,0.13157658765103158,0.17349224106133362,0.2438241844254283,1915.6300000000047,682953.0399999999,2101.1899999998277,2326.319999999949,362393.36999999994,-0.7,22.1,9.641176470588235,15.3,20.0,552.0999999999997,1926.3000000000002,1926.3000000000002,3540.6999999999957,6.772234848484825,0.06999999999999999,4,-1.0
866,-0.012492341709602763,0.007065202524519182,0.1592945948485488,0.2599581393299126,1915.6300000000047,682953.0399999999,2101.1899999998277,2326.319999999949,362393.36999999994,-2.5,18.3,6.392499999999999,0.30000000000000004,18.3,554.1999999999996,1420.1000000000001,1420.1000000000001,3513.299999999996,7.5125289661318835,0.25,5,-1.0
871,-0.020324959648039282,0.010284058050018906,0.09472861223594503,0.13527934966687336,157.16,682660.5599999999,2131.8099999997903,2369.279999999879,58133.52999999985,-2.7,21.3,8.034146341463414,27.9,20.0,528.3999999999995,968.6000000000001,968.6000000000001,3505.799999999996,7.325047905525822,0.27,6,1.0
877,0.028135589503770653,-0.005343995827747146,0.01435512107126656,0.16768646773517518,157.16,682660.5599999999,2131.8099999997903,2369.279999999879,58133.52999999985,-0.6,15.4,8.257894736842102,291.09999999999997,20.3,204.59999999999945,891.0000000000001,891.0000000000001,3533.5999999999963,7.595705703012888,0.06,7,1.0
882,0.0026702209045797506,0.009928325167660595,0.041482578063316004,0.12853485934618217,157.16,682660.5599999999,2131.8099999997903,2369.279999999879,58133.52999999985,-3.6,15.5,4.417948717948718,55.900000000000006,19.2,334.59999999999945,1171.4,1171.4,3824.699999999996,8.081429387223414,0.36,8,1.0
887,0.007411361928774411,0.038521170389398146,0.004703395285026001,0.024601500307803503,157.16,682660.5599999999,2131.8099999997903,2369.279999999879,58133.52999999985,4.3,19.4,11.235135135135137,409.6,32.5,375.1999999999994,1146.3000000000002,1146.3000000000002,3863.0999999999963,6.775622449063535,0.0,9,-1.0
890,-0.0024225575698668686,0.007654344079881491,0.014948527289870464,0.04665963164062811,6358.12,657821.83,8430.90999999977,8706.029999999882,10689.899999999856,-2.4,20.0,7.607317073170731,328.5999999999999,18.6,784.4999999999995,1519.7,1519.7,4272.499999999996,7.98628123284732,0.24,10,1.0
898,0.004937893229811585,0.009933288663882496,0.04112097658928686,0.0072185429686614355,6358.12,657821.83,8430.90999999977,8706.029999999882,10689.899999999856,2.3,20.9,10.770731707317076,289.59999999999997,17.8,1085.1999999999994,1749.2,1749.2,4601.099999999997,7.8795739157741504,0.0,11,1.0
901,0.00041843085539455745,0.00292285167335976,0.013053749294679442,0.02038701758487781,6358.12,657821.83,8430.90999999977,8706.029999999882,10689.899999999856,3.3,20.9,11.37857142857143,166.19999999999996,18.3,1083.6999999999994,2021.8999999999999,2021.8999999999999,4842.899999999997,8.507783158392893,0.0,12,-1.0
904,-0.008126738987531933,-0.002811894974409898,0.002144977425679319,0.033092154989568266,6358.12,657821.83,8430.90999999977,8706.029999999882,10689.899999999856,0.3,18.4,9.938235294117648,316.8,18.9,1193.9999999999993,2136.6,2136.6,5009.099999999997,10.247938836048572,0.0,13,-1.0
910,-0.004878846365332212,-0.01255293073429095,-0.010080982076974353,-8.144102828584573e-05,84143.96,453052.6099999999,90659.23999999977,92760.42999999995,92985.55999999994,0.9,28.4,13.702941176470588,0.1,14.2,1101.1999999999994,2440.2000000000003,2440.2000000000003,5211.199999999997,9.9237138757942,0.0,14,1.0
914,0.035934459024269186,0.022502598877780784,0.02798156683634841,0.033091508913245526,84143.96,453052.6099999999,90659.23999999977,92760.42999999995,92985.55999999994,8.1,33.6,20.200000000000003,1.7000000000000002,14.2,772.6999999999994,2414.2000000000003,2414.2000000000003,5068.799999999997,11.447619901619163,0.0,15,-1.0
920,-0.08197813077261117,-0.05362934559454378,-0.06092748031883123,-0.05857663121876252,84143.96,453052.6099999999,90659.23999999977,92760.42999999995,92985.55999999994,6.1,27.3,15.018181818181821,52.3,15.6,484.79999999999944,2064.2,2064.2,5036.399999999997,13.804936974789895,0.0,16,1.0
925,0.06566844916813952,0.013461872391017551,0.00032139037000629883,0.005681502757126197,84143.96,453052.6099999999,90659.23999999977,92760.42999999995,92985.55999999994,1.4,26.5,11.454054054054057,122.2,10.3,370.8999999999995,1955.4,1955.4,4992.299999999997,14.714839572192492,0.0,17,-1.0
930,-0.002903120101125434,-0.02453320086547948,0.005589500634294884,-0.0021653125763584084,84143.96,453052.6099999999,90659.23999999977,92760.42999999995,92985.55999999994,7.5,31.1,19.917948717948715,0.0,14.2,176.2999999999995,2062.2999999999997,2062.2999999999997,4906.299999999997,15.093794262176594,0.0,18,-1.0
937,-0.098239325614106,-0.04181193486283566,-0.08875310012727959,-0.10056826933165178,42107.65000000001,190743.2599999999,132609.72999999978,134741.53999999992,134979.0099999999,4.6,31.9,15.047222222222226,173.00000000000003,20.6,176.1999999999995,2061.9999999999995,2061.9999999999995,4906.299999999997,16.647546147546127,0.0,19,1.0
942,0.0297941693976559,-0.07406803360377294,-0.09415432974931778,-0.06618154917489515,42107.65000000001,190743.2599999999,132609.72999999978,134741.53999999992,134979.0099999999,4.6,28.8,15.343902439024388,21.0,13.3,347.49999999999955,2207.0999999999995,2207.0999999999995,5070.199999999997,15.359351703101684,0.0,20,-1.0
944,-0.011001535186951772,-0.08158844767414146,-0.024119133469611267,-0.07192706043189731,42107.65000000001,190743.2599999999,132609.72999999978,134741.53999999992,134979.0099999999,6.0,29.0,16.045238095238098,3.4,17.2,316.19999999999953,1936.9999999999995,1936.9999999999995,5043.199999999997,15.440781858312326,0.0,21,0.0
949,0.0,0.018464852607709813,-0.08425470671280448,-0.10412002276452857,42107.65000000001,190743.2599999999,132609.72999999978,134741.53999999992,134979.0099999999,8.0,32.8,19.197435897435906,6.4,14.7,197.39999999999952,1884.4999999999995,1884.4999999999995,5046.599999999997,16.588577868608336,0.0,22,0.0
956,0.0,-0.011001535186951772,-0.08158844767414146,-0.024119133469611267,7207.299999999988,144148.80999999988,133458.90999999977,141889.8199999999,142164.9399999999,8.0,36.6,22.89268292682927,0.0,10.6,203.79999999999953,1481.2999999999997,1481.2999999999997,5052.999999999996,16.408449663480134,0.0,23,-1.0
962,-0.027707436247501264,-0.027707436247501264,-0.009754197366239076,-0.10962766104550879,7207.299999999988,144148.80999999988,133458.90999999977,141889.8199999999,142164.9399999999,10.8,35.9,21.175609756097565,6.9,15.8,30.7999999999995,1152.6999999999998,1152.6999999999998,5052.999999999996,18.369814839631893,0.0,24,-1.0
964,-0.00657982481346806,-0.03410495098443043,-0.044731279353077726,-0.11291082864974954,7207.299999999988,144148.80999999988,133458.90999999977,141889.8199999999,142164.9399999999,15.5,37.9,25.905405405405403,3.1,14.2,16.6999999999995,870.0,870.0,5056.399999999996,19.827741668900188,0.0,25,1.0
970,0.0014428779386598577,-0.03271128232714508,-0.03271128232714508,-0.014850438726215184,7207.299999999988,144148.80999999988,133458.90999999977,141889.8199999999,142164.9399999999,16.9,40.5,27.543589743589745,6.0,17.8,16.3999999999995,706.9000000000001,706.9000000000001,5059.399999999996,22.292783496442013,0.0,26,1.0
975,0.03933688094832058,0.03398799526200945,0.005338838802605685,-0.005721431807290417,215.42999999999302,142515.93999999994,49530.37999999976,140189.61999999988,142290.80999999994,16.7,40.4,27.957575757575754,5.0,18.3,15.9999999999995,396.1000000000001,396.1000000000001,5065.399999999996,24.379321957980473,0.0,27,-1.0
982,-0.03552480407103299,0.0038610038610039604,-0.030375626470856707,-0.030375626470856707,215.42999999999302,142515.93999999994,49530.37999999976,140189.61999999988,142290.80999999994,15.6,38.9,26.978571428571424,0.0,16.1,20.999999999999503,401.00000000000006,401.00000000000006,5070.099999999996,25.645545165667095,0.0,28,-1.0
983,-0.028484449212333927,-0.026138587067749422,-0.031150507136756437,-0.05799484269368869,215.42999999999302,142515.93999999994,49530.37999999976,140189.61999999988,142290.80999999994,14.8,38.5,27.03225806451613,0.0,12.8,14.099999999999502,399.30000000000007,399.30000000000007,5070.099999999996,27.09628558378556,0.0,29,-1.0
988,-0.0321323146085207,-0.09310541278321018,-0.05607099636950379,-0.08826364877110411,215.42999999999302,142515.93999999994,49530.37999999976,140189.61999999988,142290.80999999994,12.7,40.7,27.388461538461538,0.0,12.8,10.999999999999503,347.00000000000006,347.00000000000006,5070.099999999996,27.37799874856324,0.0,30,1.0
995,0.026058430304530863,-0.03519878941514267,-0.032869139997667746,-0.037846421674746486,215.42999999999302,142515.93999999994,49530.37999999976,140189.61999999988,142290.80999999994,14.0,39.4,27.428571428571427,0.0,12.5,4.999999999999503,224.80000000000007,224.80000000000007,5070.099999999996,27.339216697281184,0.0,31,-1.0
1002,-0.03601502315197383,-0.04267731803722471,-0.10298610895275537,-0.06635518575817079,108.73000000001048,142510.46999999988,7531.459999999759,140141.1899999999,142272.9999999999,15.5,39.6,28.37272727272728,0.3,13.3,-4.973799150320701e-13,224.80000000000007,224.80000000000007,5069.899999999996,27.206965615030104,0.0,32,1.0
1004,0.03330808753959914,0.022050105182635355,-0.03896781154468621,-0.036647262965925215,108.73000000001048,142510.46999999988,7531.459999999759,140141.1899999999,142272.9999999999,16.2,41.8,29.178571428571434,0.0,11.4,0.2999999999995026,52.10000000000005,52.10000000000005,5070.199999999996,27.55550457606907,0.0,33,-1.0
1012,-0.05399832531856374,-0.057693906550575456,-0.06420637429385499,-0.12315889174292212,108.73000000001048,142510.46999999988,7531.459999999759,140141.1899999999,142272.9999999999,13.1,34.9,23.65666666666667,118.6,18.3,0.2999999999995026,31.10000000000005,31.10000000000005,5069.999999999996,28.092082917082898,0.0,34,1.0
1015,0.044416899283498616,0.020929196961488736,0.00980608370446491,-0.05048084666595096,108.73000000001048,142510.46999999988,7531.459999999759,140141.1899999999,142272.9999999999,14.5,35.0,23.00714285714286,2.9000000000000004,13.3,118.8999999999995,146.30000000000004,146.30000000000004,5188.599999999997,27.15913419913418,0.0,35,-1.0
1020,-0.002982644967253144,-0.01492677749776956,-0.01877499279238037,-0.025556437009669437,18.919999999983702,142508.01999999987,343.07999999975436,133801.98999999987,142232.89999999988,13.1,35.0,23.233333333333334,5.4,11.1,121.7999999999995,142.80000000000004,142.80000000000004,5188.2999999999965,26.05377705627704,0.0,36,1.0
1025,0.040549356885776995,0.08352589175412174,0.05915867438989654,0.04761904761904766,18.919999999983702,142508.01999999987,343.07999999975436,133801.98999999987,142232.89999999988,13.3,33.4,22.569230769230767,0.0,11.7,126.89999999999951,148.20000000000005,148.20000000000005,5193.699999999996,24.768928571428553,0.0,37,-1.0
1028,-0.04536987522281643,-0.00962301744240943,-0.02148759921235493,-0.02531018447877032,18.919999999983702,142508.01999999987,343.07999999975436,133801.98999999987,142232.89999999988,13.6,34.1,22.827027027027032,41.0,17.2,126.89999999999951,141.30000000000004,141.30000000000004,5193.699999999996,23.11659340659339,0.0,38,1.0
1033,0.0015976640727479177,-0.005073214348893055,0.036019027371341494,0.012720183268445488,18.919999999983702,142508.01999999987,343.07999999975436,133801.98999999987,142232.89999999988,12.0,32.4,20.372727272727275,80.7,18.1,49.29999999999953,179.20000000000005,179.20000000000005,4892.2999999999965,22.90918349668348,0.0,39,-1.0
1039,-0.017825044284516343,-0.06088820758908735,-0.025722445675747874,-0.03739415848156364,18.919999999983702,142508.01999999987,343.07999999975436,133801.98999999987,142232.89999999988,8.7,30.8,19.799999999999997,0.0,11.7,127.09999999999954,253.90000000000003,253.90000000000003,4972.999999999996,22.250579600579584,0.0,40,1.0
1044,0.03900140073712503,0.022111540835183335,0.015304035120221526,0.05723789340245304,91.25,142509.70999999993,218.89999999976135,49749.27999999987,140408.51999999987,8.0,30.5,18.74571428571429,0.0,9.2,121.69999999999953,248.90000000000003,248.90000000000003,4966.7999999999965,21.39224626724625,0.0,41,-1.0
1049,-0.07367744135531662,-0.054705285676526307,-0.09615144597309536,-0.062306143088517355,91.25,142509.70999999993,218.89999999976135,49749.27999999987,140408.51999999987,0.8,26.4,17.511428571428567,66.89999999999999,15.3,121.69999999999953,248.90000000000003,248.90000000000003,4800.999999999996,20.43636714636713,0.0,42,-1.0
1056,-0.037037077179705176,-0.07319591511229823,-0.08826191130748627,-0.09433430360652154,91.25,142509.70999999993,218.89999999976135,49749.27999999987,140408.51999999987,3.4,27.8,14.703333333333337,0.0,16.7,147.5999999999995,315.8,315.8,4544.499999999996,19.107467532467513,0.0,43,1.0
1061,0.027913111142545032,-0.08308682775532615,-0.06430738717556578,-0.10533254624163717,91.25,142509.70999999993,218.89999999976135,49749.27999999987,140408.51999999987,6.7,25.1,14.183333333333332,5.3,15.3,66.89999999999951,315.8,315.8,4022.9999999999964,17.690119047619028,0.0,44,-1.0
1063,-0.046385290430422096,-0.05607190466143193,-0.091515993120628,-0.10628418071735427,129.46000000002095,142512.62999999992,239.62999999977183,7771.08999999988,140380.8199999999,-0.9,24.2,11.311764705882355,39.8,20.0,72.1999999999995,321.1,321.1,3576.4999999999964,16.285952380952363,0.09,45,1.0
1072,0.061415161738944644,0.040434235047585115,-0.071917806448576,-0.052909611414944366,129.46000000002095,142512.62999999992,239.62999999977183,7771.08999999988,140380.8199999999,-3.1,14.5,5.41875,20.4,14.4,111.9999999999995,360.6,360.6,3510.7999999999965,14.42746498599438,0.31,46,-1.0
1074,-0.057265444986056124,-0.045781890544599545,-0.055474633982575614,-0.0909411496953729,129.46000000002095,142512.62999999992,239.62999999977183,7771.08999999988,140380.8199999999,-4.7,16.1,5.917241379310343,0.0,19.7,65.4999999999995,381.0,381.0,3520.499999999997,11.404295343137239,0.47000000000000003,47,1.0
1082,0.011672254925620766,0.012312390734125113,-0.007697924573554069,-0.1148523800879287,129.46000000002095,142512.62999999992,239.62999999977183,7771.08999999988,140380.8199999999,-3.5,19.6,8.188571428571427,0.0,20.8,65.4999999999995,262.4,262.4,3439.499999999997,9.20777235463149,0.35,48,-1.0
1090,-0.032317981612469814,-0.07708450678299587,-0.0658423705370571,-0.07533134391042969,117.50999999998021,142571.11999999988,338.21999999976833,681.2999999998719,134140.20999999988,-5.0,20.2,8.75294117647059,1.1,15.6,60.199999999999505,259.5,259.5,3403.299999999997,7.709081878441015,0.5,49,-1.0
1095,-0.02886526809865962,-0.04928138540585062,-0.048679818024665394,-0.06748450418096166,117.50999999998021,142571.11999999988,338.21999999976833,681.2999999998719,134140.20999999988,-2.4,18.3,8.256666666666668,96.69999999999999,20.0,21.49999999999951,255.20000000000002,255.20000000000002,3305.299999999997,7.069375996088073,0.24,50,-1.0
1102,-0.04098047290174837,-0.09876176624155864,-0.14045449516445005,-0.12998427579337551,117.50999999998021,142571.11999999988,338.21999999976833,681.2999999998719,134140.20999999988,-1.0,17.2,8.227586206896552,291.3,22.8,97.7999999999995,351.9,351.9,3385.0999999999967,7.77885516275474,0.1,51,-1.0
1103,-0.0020010782441376948,-0.0705265072148078,-0.09006678235816953,-0.08949102194453347,117.50999999998021,142571.11999999988,338.21999999976833,681.2999999998719,134140.20999999988,-1.9,23.6,8.456666666666667,108.99999999999999,22.5,389.0999999999995,602.2,602.2,3624.899999999997,8.356441369651293,0.19,52,-1.0
1114,-0.010791240046221435,-0.05322784676044775,-0.1102712311405593,-0.15143151372228694,117.50999999998021,142571.11999999988,338.21999999976833,681.2999999998719,134140.20999999988,0.0,19.6,9.693939393939395,0.0,10.3,498.0999999999995,630.5,630.5,3720.699999999997,8.423465179175102,0.0,1,1.0
1116,0.008122991566772084,-0.004751469092675744,-0.0730880484477556,-0.09257447243681183,2194.0599999999977,142849.54999999987,2441.029999999766,2659.9299999998766,52190.30999999987,1.9,16.1,7.7,183.4,15.8,496.9999999999995,630.5,630.5,3694.599999999997,8.658714733542304,0.0,2,-1.0
1128,-0.0295037783872105,-0.0321783743895472,-0.07369748274992306,-0.12950756373187988,2194.0599999999977,142849.54999999987,2441.029999999766,2659.9299999998766,52190.30999999987,-0.6,17.3,6.906060606060606,94.6,18.6,583.6999999999996,813.9,813.9,3526.2999999999975,8.519548066875638,0.06,3,1.0
1135,0.00769121252392432,-0.014095520682770112,-0.026686234850707393,-0.09351671114277414,2194.0599999999977,142849.54999999987,2441.029999999766,2659.9299999998766,52190.30999999987,-0.9,19.2,7.057142857142857,70.20000000000002,16.4,386.9999999999996,841.6,841.6,3459.7999999999975,8.189166666666651,0.09,4,1.0
1138,0.014948269182167436,-0.0074206686757308455,-0.01015612364447891,-0.052619976564005466,2194.0599999999977,142849.54999999987,2441.029999999766,2659.9299999998766,52190.30999999987,-0.8,18.6,7.648571428571429,168.70000000000002,21.9,348.1999999999996,911.8000000000001,911.8000000000001,3514.699999999997,7.839285714285698,0.08,5,-1.0
1148,-0.01224877597408548,0.010226961861929949,-0.011614595375796576,-0.024236992756527187,646.92,143339.30999999988,2958.489999999745,3198.119999999866,10729.579999999856,-1.0,18.0,9.171428571428569,245.79999999999998,24.7,516.8999999999996,1075.2,1075.2,3683.0999999999967,7.327943722943706,0.1,6,1.0
1154,0.018726473652968426,0.021289992069194564,-0.0012187140995420912,-0.00397126106983199,646.92,143339.30999999988,2958.489999999745,3198.119999999866,10729.579999999856,0.4,16.4,7.741666666666667,27.400000000000002,10.8,579.2999999999996,1281.2,1281.2,3900.999999999997,7.695800865800849,0.0,7,1.0
1163,0.026783285753204503,0.03319895762633845,0.05670883373603867,0.033862317708473616,646.92,143339.30999999988,2958.489999999745,3198.119999999866,10729.579999999856,1.0,20.8,8.707142857142859,110.7,19.7,512.0999999999996,1288.2,1288.2,3637.299999999997,7.904702380952365,0.0,8,-1.0
1168,-0.03114431252169973,0.013434012577509811,0.015984213070048884,-0.006407556458345235,646.92,143339.30999999988,2958.489999999745,3198.119999999866,10729.579999999856,2.3,23.6,11.671999999999999,22.0,17.2,552.5999999999996,1398.9,1398.9,3692.0999999999967,8.317202380952365,0.0,9,-1.0
1175,-0.00037547364264392535,-0.00556869678216771,0.0006448295094474902,0.023413954272818723,20296.460000000003,157277.64999999988,23137.43999999977,23475.659999999887,23818.73999999987,1.1,23.4,11.552,0.0,16.4,405.8999999999995,1420.9,1420.9,3304.499999999997,9.323059523809507,0.0,10,-1.0
1182,-0.004675128478511267,-0.03603591639478876,0.008317339573352695,0.010854664494464898,20296.460000000003,157277.64999999988,23137.43999999977,23475.659999999887,23818.73999999987,2.1,26.8,14.807407407407412,7.500000000000001,12.8,160.09999999999954,1419.8000000000002,1419.8000000000002,2975.899999999997,9.918202380952364,0.0,11,-1.0
1186,-0.0221581685145227,-0.027095142051430345,-0.03214955186994993,-0.026102111301307362,20296.460000000003,157277.64999999988,23137.43999999977,23475.659999999887,23818.73999999987,0.5,20.4,9.781481481481485,39.3,16.1,140.19999999999953,1330.6000000000001,1330.6000000000001,2693.799999999997,11.68463756613755,0.0,12,-1.0
1199,-0.004309520596219901,-0.030924033091628333,-0.06145776809869015,-0.01827420498008961,20296.460000000003,157277.64999999988,23137.43999999977,23475.659999999887,23818.73999999987,4.4,24.5,12.234285714285713,159.59999999999997,15.8,68.79999999999954,1078.6000000000001,1078.6000000000001,2566.8999999999974,11.953222222222205,0.0,13,1.0
1203,0.001288907698818858,-0.025117281657407873,-0.030039315085589602,-0.035078429413527866,20296.460000000003,157277.64999999988,23137.43999999977,23475.659999999887,23818.73999999987,8.0,31.3,20.281481481481485,2.1,15.0,206.39999999999952,1129.2,1129.2,2409.699999999997,12.093793650793634,0.0,14,1.0
1212,0.019225621911416232,0.016141274488089438,-0.011019881720974171,-0.0421807585664936,229854.44,302988.12999999983,250797.81999999977,253238.8499999999,253457.74999999988,8.3,32.1,18.575,0.6000000000000001,14.2,208.49999999999952,1131.3,1131.3,2411.699999999997,14.276164021164005,0.0,15,-1.0
1219,-0.004451912163406328,0.015995958296411265,-0.010798088310570556,-0.015792417151309763,229854.44,302988.12999999983,250797.81999999977,253238.8499999999,253457.74999999988,5.7,24.3,14.092592592592593,73.39999999999999,15.0,201.5999999999995,948.4999999999999,948.4999999999999,2410.599999999997,15.218062169312152,0.0,16,-1.0
1226,-0.004725258706996133,0.009893455098934474,0.0068373483752558655,-0.020075116636183117,229854.44,302988.12999999983,250797.81999999977,253238.8499999999,253457.74999999988,7.4,30.3,19.312000000000005,0.0,10.0,235.69999999999948,927.2999999999998,927.2999999999998,2431.699999999997,16.29583994708993,0.0,17,1.0
1234,0.0027165887186584477,-0.006464419166540177,0.013942115788742441,-0.012797766476910551,229854.44,302988.12999999983,250797.81999999977,253238.8499999999,253457.74999999988,10.0,32.5,22.45217391304348,0.0,10.6,76.09999999999951,857.0999999999998,857.0999999999998,2309.4999999999973,18.065268518518504,0.0,18,1.0
1235,0.010387116213472733,0.008344612016940554,0.023155297638960376,0.020059058358772655,218596.19,479476.6699999998,468747.0899999998,471705.5799999999,471945.20999999985,10.4,34.6,22.699999999999996,0.0,14.7,73.99999999999952,688.3999999999997,688.3999999999997,2309.4999999999973,18.607941626409,0.0,19,-1.0
1246,-0.02770020381931994,-0.014932038293002867,-0.023951452976712678,-0.0039040896239328484,218596.19,479476.6699999998,468747.0899999998,471705.5799999999,471945.20999999985,6.4,28.7,17.08333333333333,25.5,22.5,73.39999999999952,442.5999999999998,442.5999999999998,2136.4999999999973,19.639191626408998,0.0,20,-1.0
1255,-0.01783522697505625,-0.035122125325128074,-0.03707263229076529,-0.022929040556334563,218596.19,479476.6699999998,468747.0899999998,471705.5799999999,471945.20999999985,7.9,28.6,18.23714285714286,17.8,13.6,25.49999999999953,440.6999999999998,440.6999999999998,2140.9999999999973,20.38687681159418,0.0,21,1.0
1256,0.014981138905555687,-0.030735023807091092,-0.018006711301517875,-0.026997973865822086,218596.19,479476.6699999998,468747.0899999998,471705.5799999999,471945.20999999985,10.5,33.6,21.525714285714287,0.8999999999999999,16.7,43.29999999999953,347.79999999999984,347.79999999999984,2155.3999999999974,20.118162525879896,0.0,22,-1.0
1266,-0.0032385249430543646,-0.0063496966818798115,-0.02383874970103359,-0.025812066084658667,162198.44999999995,634467.8199999998,610649.0799999998,633786.5199999998,634124.7399999998,12.4,39.5,25.135294117647057,8.700000000000001,18.6,44.19999999999953,326.6999999999998,326.6999999999998,2149.8999999999974,19.886547619047597,0.0,23,1.0
1276,0.03761516831087176,0.04974914091466339,0.0024669790163017904,0.015631297648297716,162198.44999999995,634467.8199999998,610649.0799999998,633786.5199999998,634124.7399999998,12.5,35.8,23.45757575757575,12.9,19.4,52.89999999999953,335.3999999999998,335.3999999999998,2158.599999999997,20.495371148459363,0.0,24,1.0
1282,0.018448979955083305,0.05333577225492218,0.05004801628908675,0.03156631767921103,162198.44999999995,634467.8199999998,610649.0799999998,633786.5199999998,634124.7399999998,12.3,34.2,21.92285714285714,10.3,13.3,40.29999999999953,340.7999999999998,340.7999999999998,2164.599999999997,22.08893175451997,0.0,25,1.0
1286,0.03604265392247426,0.0948464765816935,0.10764971766559783,0.057759633229132676,162198.44999999995,634467.8199999998,610649.0799999998,633786.5199999998,634124.7399999998,11.6,34.2,23.19117647058824,0.0,13.6,32.79999999999953,311.7999999999998,311.7999999999998,2171.7999999999975,23.01036032594854,0.0,26,1.0
1294,0.038648765796468934,0.0959370837739071,0.13347821756442613,0.12994031458030525,162198.44999999995,634467.8199999998,610649.0799999998,633786.5199999998,634124.7399999998,14.3,37.4,25.743750000000002,0.0,12.2,31.89999999999953,152.19999999999982,152.19999999999982,2165.7999999999975,23.426725872167026,0.0,27,1.0
1301,0.047398127473975385,0.12708881050153803,0.19106024090838133,0.20498861510145963,114596.47000000009,748848.8599999999,495391.1099999999,746188.9299999999,748629.9599999998,14.8,40.6,28.08181818181818,0.0,14.7,23.199999999999527,150.09999999999982,150.09999999999982,2160.7999999999975,23.578839842755265,0.0,28,1.0
1306,0.036460163546467264,0.12754301035875204,0.18973443121037795,0.23048857678911272,114596.47000000009,748848.8599999999,495391.1099999999,746188.9299999999,748629.9599999998,14.4,37.6,26.550000000000004,0.0,12.5,10.299999999999526,149.49999999999983,149.49999999999983,2160.7999999999975,24.73490044881587,0.0,29,1.0
1312,0.00799828506065497,0.09426926426105066,0.1775261107243343,0.24436026695282417,114596.47000000009,748848.8599999999,495391.1099999999,746188.9299999999,748629.9599999998,13.9,40.0,25.406060606060613,0.0,13.1,-4.742872761198669e-13,76.09999999999984,76.09999999999984,2160.7999999999975,25.89168616310159,0.0,30,1.0
1323,0.012330796018822811,0.05763266736014427,0.15057612781617494,0.21403797674740355,114596.47000000009,748848.8599999999,495391.1099999999,746188.9299999999,748629.9599999998,14.1,38.2,27.20857142857143,0.0,13.6,-4.742872761198669e-13,76.09999999999984,76.09999999999984,2160.7999999999975,26.445407196969683,0.0,31,1.0
1330,0.04326940730461789,0.06458100834991873,0.15569470109093922,0.24362506652264573,4029.409999999916,752769.5399999998,280824.32999999984,749571.4199999998,752529.9099999997,12.0,37.8,26.57428571428571,0.0,12.5,-4.742872761198669e-13,76.09999999999984,76.09999999999984,2160.7999999999975,26.811612554112536,0.0,32,1.0
1336,0.01543889490143545,0.07243928752006609,0.12043101790669077,0.2188931203173949,4029.409999999916,752769.5399999998,280824.32999999984,749571.4199999998,752529.9099999997,13.6,38.0,25.379999999999995,0.0,11.9,-4.742872761198669e-13,76.09999999999984,76.09999999999984,2160.4999999999973,26.434729437229418,0.0,33,1.0
1342,0.025858928530188893,0.0867706709463357,0.10897090302903459,0.20388376858346846,4029.409999999916,752769.5399999998,280824.32999999984,749571.4199999998,752529.9099999997,14.6,41.2,27.830303030303025,0.0,12.5,-4.742872761198669e-13,50.59999999999984,50.59999999999984,2160.4999999999973,26.142229437229417,0.0,34,1.0
1348,0.003641314352279878,0.04549020315479683,0.10417748838483502,0.15358950539894867,4029.409999999916,752769.5399999998,280824.32999999984,749571.4199999998,752529.9099999997,16.1,40.5,26.883870967741935,0.0,10.3,-4.742872761198669e-13,32.79999999999984,32.79999999999984,2041.8999999999974,26.74829004329002,0.0,35,1.0
1353,0.00069159143815568,0.030306462044204067,0.09148228269592369,0.11377876219964779,62.470000000088476,752813.0899999999,118688.34999999998,729337.4299999999,752474.8699999998,14.5,33.8,23.660000000000004,0.0,11.9,-4.742872761198669e-13,31.899999999999842,31.899999999999842,2038.9999999999973,26.667114928082643,0.0,36,1.0
1364,0.016397459716153147,0.020803973750323734,0.06336849493508048,0.12305935571845174,62.470000000088476,752813.0899999999,118688.34999999998,729337.4299999999,752474.8699999998,11.8,31.7,21.62,29.2,15.6,-4.742872761198669e-13,23.19999999999984,23.19999999999984,2033.5999999999972,25.93854349951122,0.0,37,1.0
1368,0.008866409289122433,0.026118419856195584,0.05648578227886875,0.11921603499372638,62.470000000088476,752813.0899999999,118688.34999999998,729337.4299999999,752474.8699999998,12.1,30.7,20.55428571428571,42.5,14.4,29.199999999999527,39.49999999999984,39.49999999999984,2062.799999999997,24.99854349951122,0.0,38,-1.0
1373,-0.006358208956146485,0.018889489281784945,0.02330680732097301,0.06597568929906449,62.470000000088476,752813.0899999999,118688.34999999998,729337.4299999999,752474.8699999998,12.0,31.9,20.797142857142855,34.900000000000006,12.8,71.69999999999953,71.69999999999983,71.69999999999983,2064.299999999997,23.179539170506892,0.0,39,-1.0
1386,-0.02012978511801251,-0.017727313995495313,-0.0009300665079535012,0.028636812098709465,62.470000000088476,752813.0899999999,118688.34999999998,729337.4299999999,752474.8699999998,9.3,29.3,19.384848484848487,57.5,17.5,106.59999999999954,106.59999999999984,106.59999999999984,2018.499999999997,21.657857142857125,0.0,40,-1.0
